,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips
81,3823.0,1403.0,5255.0,0.7274976213130352,0.26698382492863937,"2,420",46.05%,AL,Perry County,1105
82,3972.0,5454.0,9494.0,0.4183694965241205,0.574468085106383,"1,482",15.61%,AL,Pickens County,1107
83,5039.0,7681.0,13025.0,0.3868714011516315,0.5897120921305182,"2,642",20.28%,AL,Pike County,1109
84,2290.0,7697.0,10130.0,0.22606120434353405,0.759822309970385,"5,407",53.38%,AL,Randolph County,1111
85,9577.0,9210.0,19136.0,0.5004703177257525,0.4812918060200669,367,1.92%,AL,Russell County,1113
86,22927.0,72846.0,99208.0,0.23110031449076687,0.7342754616563181,"49,919",50.32%,AL,Shelby County,1117
87,5550.0,31579.0,37937.0,0.1462951735772465,0.8324063579091652,"26,029",68.61%,AL,St. Clair County,1115
88,4739.0,1581.0,6391.0,0.7415115005476451,0.24737912689719918,"3,158",49.41%,AL,Sumter County,1119
89,12108.0,20596.0,33218.0,0.3645011740622554,0.6200252874947317,"8,488",25.55%,AL,Talladega County,1121
90,5271.0,12967.0,18504.0,0.2848573281452659,0.700767401642888,"7,696",41.59%,AL,Tallapoosa County,1123
91,31746.0,47701.0,81708.0,0.388529886914378,0.5837984040730406,"15,955",19.53%,AL,Tuscaloosa County,1125
92,4486.0,24208.0,29243.0,0.15340423349177582,0.8278220428820573,"19,722",67.44%,AL,Walker County,1127
93,2366.0,6031.0,8492.0,0.2786151672162035,0.7101978332548281,"3,665",43.16%,AL,Washington County,1129
94,4329.0,1737.0,6095.0,0.7102543068088597,0.28498769483182934,"2,592",42.53%,AL,Wilcox County,1131
95,871.0,9225.0,10255.0,0.08493417844953681,0.8995611896635788,"8,354",81.46%,AL,Winston County,1133
96,1939.0,3825.0,6167.0,0.31441543700340524,0.620236743959786,"1,886",30.58%,AR,Arkansas County,5001
97,2408.0,5338.0,8027.0,0.29998754204559613,0.6650056060794818,"2,930",36.50%,AR,Ashley County,5003
98,4163.0,14655.0,19572.0,0.2127018189249949,0.7487737584304108,"10,492",53.61%,AR,Baxter County,5005
99,27894.0,60751.0,94262.0,0.2959198828796334,0.6444908871019075,"32,857",34.86%,AR,Benton County,5007
100,2925.0,12225.0,15912.0,0.18382352941176472,0.7682880844645551,"9,300",58.45%,AR,Boone County,5009
101,1317.0,2163.0,3617.0,0.3641139065523915,0.5980094000552945,846,23.39%,AR,Bradley County,5011
102,636.0,1554.0,2250.0,0.2826666666666667,0.6906666666666667,918,40.80%,AR,Calhoun County,5013
103,3334.0,6773.0,10656.0,0.31287537537537535,0.6356043543543544,"3,439",32.27%,AR,Carroll County,5015
104,2350.0,1716.0,4149.0,0.5664015425403712,0.4135936370209689,634,15.28%,AR,Chicot County,5017
105,3606.0,4398.0,8365.0,0.4310818888224746,0.5257621040047818,792,9.47%,AR,Clark County,5019
106,1999.0,3779.0,5978.0,0.33439277350284374,0.6321512211441954,"1,780",29.78%,AR,Clay County,5021
107,2101.0,9454.0,11968.0,0.17555147058823528,0.7899398395721925,"7,353",61.44%,AR,Cleburne County,5023
108,723.0,2460.0,3299.0,0.21915732040012126,0.7456805092452258,"1,737",52.65%,AR,Cleveland County,5025
109,3140.0,5456.0,8837.0,0.35532420504696166,0.6174040964128098,"2,316",26.21%,AR,Columbia County,5027
110,2655.0,4844.0,7837.0,0.33877759346688785,0.6180936582876101,"2,189",27.93%,AR,Conway County,5029
111,10474.0,22798.0,34968.0,0.2995309997712194,0.6519675131548844,"12,324",35.24%,AR,Craighead County,5031
112,4476.0,16655.0,22155.0,0.202031144211239,0.7517490408485669,"12,179",54.97%,AR,Crawford County,5033
113,8368.0,6953.0,15798.0,0.5296873021901507,0.4401190024053678,"1,415",8.96%,AR,Crittenden County,5035
114,1995.0,4577.0,6831.0,0.2920509442248573,0.67003367003367,"2,582",37.80%,AR,Cross County,5037
115,1165.0,1507.0,2741.0,0.4250273622765414,0.549799343305363,342,12.48%,AR,Dallas County,5039
116,2227.0,1915.0,4226.0,0.5269758637008992,0.45314718409843824,312,7.38%,AR,Desha County,5041
117,2364.0,3967.0,6552.0,0.3608058608058608,0.6054639804639804,"1,603",24.47%,AR,Drew County,5043
118,14525.0,29170.0,46364.0,0.3132818566128893,0.6291519282201709,"14,645",31.59%,AR,Faulkner County,5045
119,1376.0,5034.0,6698.0,0.20543445804717828,0.7515676321289937,"3,658",54.61%,AR,Franklin County,5047
120,1067.0,3470.0,4744.0,0.22491568296795952,0.7314502529510961,"2,403",50.65%,AR,Fulton County,5049
121,12283.0,26053.0,40337.0,0.3045095074001537,0.6458834320846866,"13,770",34.14%,AR,Garland County,5051
122,1407.0,5160.0,6855.0,0.20525164113785557,0.7527352297592997,"3,753",54.75%,AR,Grant County,5053
123,3056.0,10698.0,14422.0,0.21189848842046874,0.7417833864928581,"7,642",52.99%,AR,Greene County,5055
124,2371.0,4391.0,6984.0,0.33949026345933564,0.6287227949599083,"2,020",28.92%,AR,Hempstead County,5057
125,3137.0,8153.0,11815.0,0.2655099449851883,0.6900550148116801,"5,016",42.45%,AR,Hot Spring County,5059
126,1350.0,3155.0,4634.0,0.29132498921018557,0.6808372895986189,"1,805",38.95%,AR,Howard County,5061
127,2878.0,9925.0,13443.0,0.2140891170125716,0.7383024622480101,"7,047",52.42%,AR,Independence County,5063
128,1111.0,4042.0,5396.0,0.20589325426241661,0.7490733876945885,"2,931",54.32%,AR,Izard County,5065
129,1583.0,3262.0,5093.0,0.3108187708619674,0.6404869428627528,"1,679",32.97%,AR,Jackson County,5067
130,15721.0,9231.0,25683.0,0.6121169645290659,0.35942062843125805,"6,490",25.27%,AR,Jefferson County,5069
131,2421.0,6072.0,8997.0,0.26908969656552184,0.6748916305435145,"3,651",40.58%,AR,Johnson County,5071
132,1028.0,1750.0,2835.0,0.36261022927689596,0.6172839506172839,722,25.47%,AR,Lafayette County,5073
133,1263.0,4064.0,5629.0,0.22437377864629596,0.7219754841001954,"2,801",49.76%,AR,Lawrence County,5075
134,1735.0,1229.0,3004.0,0.5775632490013316,0.409121171770972,506,16.84%,AR,Lee County,5077
135,1252.0,2455.0,3814.0,0.3282642894598846,0.6436811746198217,"1,203",31.54%,AR,Lincoln County,5079
136,1397.0,3604.0,5192.0,0.2690677966101695,0.6941448382126348,"2,207",42.51%,AR,Little River County,5081
137,1712.0,5737.0,7839.0,0.21839520346983032,0.7318535527490752,"4,025",51.35%,AR,Logan County,5083
138,5638.0,19902.0,26766.0,0.21064036464170963,0.7435552566689083,"14,264",53.29%,AR,Lonoke County,5085
139,1587.0,4917.0,6782.0,0.2340017693895606,0.7250073724565025,"3,330",49.10%,AR,Madison County,5087
140,1377.0,5077.0,6718.0,0.20497171777314677,0.7557308722834177,"3,700",55.08%,AR,Marion County,5089
141,4273.0,11293.0,16015.0,0.26681236340930375,0.7051514205432408,"7,020",43.83%,AR,Miller County,5091
142,5621.0,6988.0,12995.0,0.43255098114659485,0.537745286648711,"1,367",10.52%,AR,Mississippi County,5093
143,1298.0,1400.0,2766.0,0.4692697035430224,0.5061460592913956,102,3.69%,AR,Monroe County,5095
144,735.0,2573.0,3445.0,0.21335268505079827,0.7468795355587808,"1,838",53.35%,AR,Montgomery County,5097
145,1156.0,2001.0,3233.0,0.3575626353232292,0.6189297865759357,845,26.14%,AR,Nevada County,5099
146,699.0,2875.0,3731.0,0.18734923612972393,0.7705708925221121,"2,176",58.32%,AR,Newton County,5101
147,4320.0,5347.0,9881.0,0.4372027122760854,0.5411395607732011,"1,027",10.39%,AR,Ouachita County,5103
148,1035.0,2979.0,4213.0,0.24566816995015428,0.7070970804652267,"1,944",46.14%,AR,Perry County,5105
149,4292.0,2443.0,6894.0,0.622570351029881,0.35436611546272123,"1,849",26.82%,AR,Phillips County,5107
150,684.0,3150.0,3956.0,0.17290192113245703,0.7962588473205258,"2,466",62.34%,AR,Pike County,5109
151,1878.0,3149.0,5283.0,0.35547984099943214,0.5960628430815824,"1,271",24.06%,AR,Poinsett County,5111
152,1210.0,6606.0,8121.0,0.14899642901120552,0.8134466198743997,"5,396",66.45%,AR,Polk County,5113
153,4818.0,15694.0,21545.0,0.22362497099094916,0.7284288698073799,"10,876",50.48%,AR,Pope County,5115
154,812.0,2503.0,3404.0,0.23854289071680376,0.7353113983548766,"1,691",49.68%,AR,Prairie County,5117
155,89377.0,61182.0,157728.0,0.5666527186041793,0.38789561777236764,"28,195",17.88%,AR,Pulaski County,5119
156,1425.0,4508.0,6313.0,0.22572469507365753,0.7140820529067005,"3,083",48.84%,AR,Randolph County,5121
157,13247.0,35852.0,51971.0,0.2548921513921225,0.689846260414462,"22,605",43.50%,AR,Saline County,5125
158,507.0,2378.0,3017.0,0.16804772953264832,0.7882001988730527,"1,871",62.02%,AR,Scott County,5127
159,601.0,2955.0,3698.0,0.16252028123309897,0.7990805840995132,"2,354",63.66%,AR,Searcy County,5129
160,12184.0,28769.0,43557.0,0.27972541726932526,0.6604908510687145,"16,585",38.08%,AR,Sebastian County,5131
161,1075.0,3281.0,4517.0,0.23798981624972326,0.7263670577817135,"2,206",48.84%,AR,Sevier County,5133
162,1472.0,5405.0,7190.0,0.20472878998609179,0.7517385257301809,"3,933",54.70%,AR,Sharp County,5135
163,4031.0,3195.0,7412.0,0.5438478143550999,0.4310577441985969,836,11.28%,AR,St. Francis County,5123
164,1189.0,4081.0,5527.0,0.2151257463361679,0.7383752487787226,"2,892",52.32%,AR,Stone County,5137
165,5667.0,10201.0,16338.0,0.34686008079324276,0.6243726282286693,"4,534",27.75%,AR,Union County,5139
166,1547.0,5382.0,7111.0,0.21755027422303475,0.7568555758683729,"3,835",53.93%,AR,Van Buren County,5141
167,32296.0,40418.0,78153.0,0.4132406945350786,0.51716504804678,"8,122",10.39%,AR,Washington County,5143
168,5157.0,21038.0,27451.0,0.1878620086699938,0.7663837382973298,"15,881",57.85%,AR,White County,5145
169,1117.0,1344.0,2550.0,0.4380392156862745,0.5270588235294118,227,8.90%,AR,Woodruff County,5147
170,1472.0,4600.0,6389.0,0.23039599311316325,0.7199874784786352,"3,128",48.96%,AR,Yell County,5149
171,12196.0,5315.0,18659.0,0.6536255962270218,0.28484913446594134,"6,881",36.88%,AZ,Apache County,4001
172,15291.0,25036.0,43147.0,0.35439312119034927,0.5802489164947737,"9,745",22.59%,AZ,Cochise County,4003
173,25308.0,16573.0,44929.0,0.5632887444634869,0.36887088517438626,"8,735",19.44%,AZ,Coconino County,4005
174,6746.0,13672.0,21398.0,0.31526310870174784,0.6389382185250958,"6,926",32.37%,AZ,Gila County,4007
175,3301.0,8025.0,11939.0,0.2764888181589748,0.6721668481447357,"4,724",39.57%,AZ,Graham County,4009
176,1092.0,1892.0,3243.0,0.3367252543940796,0.5834104224483503,800,24.67%,AZ,Greenlee County,4011
177,1318.0,3381.0,4931.0,0.2672885824376394,0.685662137497465,"2,063",41.84%,AZ,La Paz County,4012
178,549040.0,590465.0,1201934.0,0.456797128627695,0.4912624154071688,"41,425",3.45%,AZ,Maricopa County,4013
179,16485.0,54656.0,74189.0,0.22220275242960547,0.736712989796331,"38,171",51.45%,AZ,Mohave County,4015
180,15362.0,18165.0,35409.0,0.43384450281002007,0.513005168177582,"2,803",7.92%,AZ,Navajo County,4017
181,195649.0,147019.0,360762.0,0.5423215305381387,0.4075235196611616,"48,630",13.48%,AZ,Pima County,4019
182,35737.0,53857.0,93805.0,0.3809711635840307,0.5741378391343746,"18,120",19.32%,AZ,Pinal County,4021
183,10684.0,3650.0,14926.0,0.7157979364866676,0.24453972933136808,"7,034",47.13%,AZ,Santa Cruz County,4023
184,29705.0,58862.0,92780.0,0.3201659840482863,0.6344255227419703,"29,157",31.43%,AZ,Yavapai County,4025
185,18336.0,20586.0,40759.0,0.4498638337545082,0.5050663657106406,"2,250",5.52%,AZ,Yuma County,4027
186,486351.0,91189.0,613195.0,0.7931424750691053,0.14871125824574563,"395,162",64.44%,CA,Alameda County,6001
187,318.0,211.0,575.0,0.5530434782608695,0.36695652173913046,107,18.61%,CA,Alpine County,6003
188,5904.0,10239.0,17186.0,0.34353543581985335,0.595775631327825,"4,335",25.22%,CA,Amador County,6005
189,38676.0,42193.0,87847.0,0.4402654615410885,0.4803009778364657,"3,517",4.00%,CA,Butte County,6007
190,7738.0,13072.0,22334.0,0.3464672696337423,0.5852959613145876,"5,334",23.88%,CA,Calaveras County,6009
191,2659.0,3551.0,6594.0,0.4032453745829542,0.5385198665453442,892,13.53%,CA,Colusa County,6011
192,286658.0,105819.0,415972.0,0.6891281143923149,0.2543897185387478,"180,839",43.47%,CA,Contra Costa County,6013
193,3485.0,5134.0,9361.0,0.3722892853327636,0.5484456788804615,"1,649",17.62%,CA,Del Norte County,6015
194,35243.0,47633.0,89228.0,0.3949769130766127,0.5338346707311606,"12,390",13.89%,CA,El Dorado County,6017
195,123660.0,113949.0,250264.0,0.4941182111690055,0.4553151871623565,"9,711",3.88%,CA,Fresno County,6019
196,3065.0,5788.0,9379.0,0.326793901268792,0.6171233606994349,"2,723",29.03%,CA,Glenn County,6021
197,19596.0,10883.0,33636.0,0.5825900820549411,0.323552146509692,"8,713",25.90%,CA,Humboldt County,6023
198,28467.0,11295.0,41751.0,0.6818279801681397,0.2705324423367105,"17,172",41.13%,CA,Imperial County,6025
199,3155.0,4248.0,7996.0,0.39457228614307155,0.5312656328164082,"1,093",13.67%,CA,Inyo County,6027
200,86481.0,119164.0,217725.0,0.3972028935583879,0.547314272591572,"32,683",15.01%,CA,Kern County,6029
201,12902.0,17446.0,32250.0,0.400062015503876,0.5409612403100775,"4,544",14.09%,CA,Kings County,6031
202,6240.0,5752.0,13045.0,0.47834419317746263,0.44093522422384057,488,3.74%,CA,Lake County,6033
203,2224.0,7574.0,10422.0,0.2133947418921512,0.7267319132604106,"5,350",51.33%,CA,Lassen County,6035
204,1893770.0,620285.0,2652072.0,0.7140718653188903,0.23388693821283887,"1,273,485",48.02%,CA,Los Angeles County,6037
205,13283.0,19221.0,34263.0,0.3876776697895689,0.5609841520007005,"5,938",17.33%,CA,Madera County,6039
206,86650.0,17531.0,109941.0,0.7881500077314196,0.15945825488216406,"69,119",62.87%,CA,Marin County,6041
207,3122.0,5185.0,8877.0,0.3516953925875859,0.5840937253576659,"2,063",23.24%,CA,Mariposa County,6043
208,6905.0,3571.0,11435.0,0.6038478355924792,0.31228683865325757,"3,334",29.16%,CA,Mendocino County,6045
209,21856.0,18486.0,42523.0,0.5139806692848576,0.43472944053806173,"3,370",7.93%,CA,Merced County,6047
210,798.0,2413.0,3359.0,0.23757070556713308,0.7183685620720452,"1,615",48.08%,CA,Modoc County,6049
211,2696.0,2080.0,5154.0,0.5230888630190144,0.40357004268529295,616,11.95%,CA,Mono County,6051
212,64733.0,26378.0,96676.0,0.6695870743514419,0.27284951797757456,"38,355",39.67%,CA,Monterey County,6053
213,26161.0,11946.0,40393.0,0.6476617235659644,0.29574431213329044,"14,215",35.19%,CA,Napa County,6055
214,16199.0,14686.0,33258.0,0.48707077996271575,0.44157796620362016,"1,513",4.55%,CA,Nevada County,6057
215,556544.0,472669.0,1092116.0,0.5096015441583128,0.4328010943892407,"83,875",7.68%,CA,Orange County,6059
216,61969.0,78977.0,150532.0,0.41166662237929474,0.5246525655674541,"17,008",11.30%,CA,Placer County,6061
217,3224.0,5079.0,8830.0,0.365118912797282,0.57519818799547,"1,855",21.01%,CA,Plumas County,6063
218,339145.0,309514.0,683612.0,0.49610744106305915,0.45276267824438426,"29,631",4.33%,CA,Riverside County,6065
219,273768.0,163024.0,467526.0,0.5855674336828326,0.348695045837023,"110,744",23.69%,CA,Sacramento County,6067
220,10050.0,6471.0,17572.0,0.5719326200773959,0.3682563168677441,"3,579",20.37%,CA,San Benito County,6069
221,312517.0,253962.0,598783.0,0.521920294998355,0.4241302775796908,"58,555",9.78%,CA,San Bernardino County,6071
222,567243.0,386807.0,1011651.0,0.5607101658575931,0.3823522143506011,"180,436",17.84%,CA,San Diego County,6073
223,312443.0,34493.0,365295.0,0.8553169356273697,0.09442505372370276,"277,950",76.09%,CA,San Francisco County,6075
224,89791.0,68316.0,166647.0,0.5388095795303846,0.40994437343606543,"21,475",12.89%,CA,San Joaquin County,6077
225,63001.0,52672.0,124575.0,0.5057274734095926,0.4228135661248244,"10,329",8.29%,CA,San Luis Obispo County,6079
226,219580.0,53731.0,287499.0,0.763759178292794,0.18689108483855596,"165,849",57.69%,CA,San Mateo County,6081
227,100120.0,53740.0,164224.0,0.6096551052221356,0.3272359703819174,"46,380",28.24%,CA,Santa Barbara County,6083
228,483472.0,137452.0,659148.0,0.7334801895780614,0.20852979907395608,"346,020",52.50%,CA,Santa Clara County,6085
229,85185.0,20158.0,113509.0,0.7504691257961924,0.1775894422468703,"65,027",57.29%,CA,Santa Cruz County,6087
230,20471.0,47587.0,72554.0,0.2821484687267415,0.6558838933759682,"27,116",37.37%,CA,Shasta County,6089
231,601.0,1048.0,1804.0,0.33314855875831484,0.5809312638580931,447,24.78%,CA,Sierra County,6091
232,7106.0,11212.0,19836.0,0.35823754789272033,0.5652349263964509,"4,106",20.70%,CA,Siskiyou County,6093
233,97159.0,49595.0,156067.0,0.6225467267263419,0.31778018415167847,"47,564",30.48%,CA,Solano County,6095
234,116027.0,37421.0,164060.0,0.7072229672071193,0.22809338047055955,"78,606",47.91%,CA,Sonoma County,6097
235,73939.0,72960.0,156141.0,0.4735399414631647,0.46726996752934846,979,0.63%,CA,Stanislaus County,6099
236,11831.0,16780.0,30429.0,0.38880673042163727,0.5514476321929738,"4,949",16.26%,CA,Sutter County,6101
237,6571.0,14981.0,22875.0,0.2872568306010929,0.6549071038251366,"8,410",36.77%,CA,Tehama County,6103
238,1876.0,2409.0,4716.0,0.3977947413061917,0.5108142493638677,533,11.30%,CA,Trinity County,6105
239,39099.0,50488.0,94571.0,0.41343540831756037,0.5338634465110869,"11,389",12.04%,CA,Tulare County,6107
240,8580.0,13486.0,23472.0,0.36554192229038857,0.5745569188820723,"4,906",20.90%,CA,Tuolumne County,6109
241,170489.0,118764.0,307881.0,0.5537496630191535,0.3857464409950598,"51,725",16.80%,CA,Ventura County,6111
242,34460.0,13178.0,50623.0,0.6807182505975544,0.2603164569464473,"21,282",42.04%,CA,Yolo County,6113
243,7234.0,12313.0,21058.0,0.34352740051286923,0.5847183968088138,"5,079",24.12%,CA,Yuba County,6115
244,86471.0,73807.0,175125.0,0.4937673090649536,0.4214532476802284,"12,664",7.23%,CO,Adams County,8001
